,accuracy,beta0,beta1,derivaive_old,derivativeX0,derivativeX0M,derivativeX1,derivativeX1M,logloss,loglossM
11,0.5714285714285714,-0.22935397510629732,0.12470982199201372,-0.3280618598559531,-2.6306016207525484,-0.37580023153607833,-9.040451371446935,-1.2914930530638478,4.254618177965462,0.6078025968522088
12,0.8571428571428571,-0.25336645156275983,0.03305821005762424,-0.05360512131676426,-1.6215373192718054,-0.2316481884674008,9.283462714428683,1.3262089592040975,4.020530756494842,0.5743615366421203
13,0.7142857142857143,-0.2670481602398503,0.12556225510133484,-0.32488949770602016,-2.587477402694134,-0.3696396289563048,-8.878559229742445,-1.2683656042489206,4.16390979390472,0.5948442562721029
14,0.8571428571428571,-0.29025245266439315,0.035521040252897054,-0.056785862577732674,-1.598654267257876,-0.22837918103683943,9.028947256960302,1.289849608137186,3.9385913459147854,0.562655906559255
15,0.7142857142857143,-0.303336470810328,0.1254553024199711,-0.31865726643633646,-2.5400063631396557,-0.3628580518770937,-8.640131221014013,-1.234304460144859,4.069938357589178,0.5814197653698826
16,0.8571428571428571,-0.3257031697336213,0.037799437185631266,-0.059543277177893345,-1.5752424271684018,-0.22503463245262884,8.818173170494088,1.2597390243562983,3.862002127544932,0.551714589649276
17,0.7142857142857143,-0.3381985623079691,0.12560317451871583,-0.31348284845069224,-2.495819469944853,-0.3565456385635504,-8.429220158746459,-1.2041743083923513,3.9834203273960838,0.5690600467708691
18,0.8571428571428571,-0.3597747713843379,0.04005494118606409,-0.06223711099960112,-1.5537935934170004,-0.22197051334528578,8.596631077218843,1.2280901538884061,3.789057585398014,0.5412939407711449
19,0.7142857142857143,-0.3717149596046645,0.1256207025463919,-0.30807178056654433,-2.4523965741456752,-0.35034236773509647,-8.211872307366344,-1.173124615338049,3.900642608390482,0.5572346583414974
20,0.8571428571428571,-0.39252177575007463,0.042245772447264546,-0.0647860143073702,-1.5335502360204836,-0.21907860514578337,8.379352066482772,1.1970502952118245,3.7199118487561753,0.5314159783937393
21,0.7142857142857143,-0.40393206035277873,0.12561683538761964,-0.3027865805512015,-2.4103980936701985,-0.3443425848100284,-7.997649756592481,-1.1425213937989258,3.8222783844776536,0.5460397692110933
22,0.8571428571428571,-0.42399672068595295,0.04438416946781862,-0.06722491337917873,-1.5146146516928998,-0.21637352167041426,8.163004175694038,1.1661434536705768,3.6542550100423123,0.5220364300060446
23,0.7142857142857143,-0.43490289999602244,0.12557036953008083,-0.2975556614472684,-2.3696327609833774,-0.3385189658547682,-7.78441230637485,-1.1120589009106927,3.747890662858743,0.5354129518369632
24,0.8571428571428571,-0.454250198605896,0.04647054277103152,-0.06956195691069374,-1.4969043347188271,-0.21384347638840387,7.948206191861432,1.135458027408776,3.59189416284649,0.5131277375494986
25,0.7142857142857143,-0.4646767399670253,0.12548789926193554,-0.2923984976908587,-2.3300931756019314,-0.3328704536574188,-7.5725748730948,-1.0817964104421143,3.6772927284340855,0.5253275326334408
26,0.8571428571428571,-0.48333090432337433,0.048507271538368174,-0.07180870377816434,-1.480369880655218,-0.21148141152217398,7.734890832232885,1.104984404604698,3.5326330292611274,0.5046618613230182
27,0.7142857142857143,-0.49330129408669277,0.12537110714531335,-0.2873178407571296,-2.291738880666575,-0.3273912686666535,-7.362097197121109,-1.0517281710173012,3.6102714419853337,0.515753063140762
28,1.0,-0.5112856699524916,0.05049642410264912,-0.07397521395697947,-1.4649594554775338,-0.20927992221107625,7.523065865368128,1.0747236950525898,3.4762903998742853,0.49661291426775506
29,0.7142857142857143,-0.520822407807742,0.1252221185153039,-0.28231736456587486,-2.254532728827549,-0.3220761041182213,-7.1529861576505915,-1.0218551653786558,3.5466307204255187,0.5066615314893598
30,1.0,-0.5381595110179401,0.05244003575364495,-0.07607073619768387,-1.4506232710262108,-0.20723189586088725,7.312723359679048,1.0446747656684354,3.422696984539084,0.488956712077012
31,0.7142857142857143,-0.5472841486180229,0.125042868992899,-0.27739970628708954,-2.218436833073965,-0.316919547581995,-6.9452353145575945,-0.9921764735082278,3.4861857025873606,0.49802652894105154
32,1.0,-0.5639956754625823,0.05434008715739405,-0.07810373263257477,-1.437313348547826,-0.20533047836397514,7.103847922035034,1.0148354174335763,3.371694789642868,0.48167068423469545
33,0.7142857142857143,-0.5727288521934347,0.12483516550617045,-0.27256674873355347,-2.183413204351308,-0.3119161720501869,-6.738830807554345,-0.9626901153649065,3.428762526711012,0.48982321810157314
34,1.0,-0.5888356957150135,0.05619850577556529,-0.08008194890780829,-1.42498359703057,-0.20356908529008141,6.896417409473063,0.9852024870675804,3.3231363539761904,0.47473376485374147
35,0.7142857142857143,-0.597197174728169,0.12460069481254027,-0.26781972210762633,-2.149423986042428,-0.30706056943463256,-6.533752145779042,-0.9333931636827203,3.374197712576313,0.48202824465375904
36,1.0,-0.6127194428413116,0.05801716640662445,-0.08201247721208893,-1.4135898440349313,-0.20194140629070448,6.690403921623088,0.9557719888032983,3.276884036635047,0.46812629094786384
37,0.7142857142857143,-0.6207281468532478,0.1243410339587891,-0.2631593017990689,-2.1164316671702195,-0.3023473810243171,-6.329973202695672,-0.9042818860993816,3.322337580638656,0.47461965437695086
38,1.0,-0.6356851820564176,0.05979789159224448,-0.08390181395893476,-1.4030898368633524,-0.2004414052661932,6.485774813221732,0.926539259031676,3.2328093498995427,0.4618299071285061
39,0.8571428571428571,-0.6433592286044869,0.12405766080853936,-0.25858569718979046,-2.0843992664739255,-0.29777132378198934,-6.127463242395374,-0.8753518917707677,3.273037695162611,0.4675768135946587
40,1.0,-0.6577696289831813,0.06154245177650024,-0.0857559120459987,-1.393443217982815,-0.19906331685468784,6.282493744895085,0.8974991064135835,3.190792336211959,0.4558274766017084
41,0.8571428571428571,-0.6651263648731776,0.1237519647076861,-0.25409873257801957,-2.0532904926255107,-0.29332721323221583,-5.9261879966304845,-0.8465982852329264,3.2261623324753224,0.46088033321076033
42,1.0,-0.6790080061507009,0.0632525650943044,-0.0875802276285666,-1.384611477779465,-0.1978016396827807,6.080521793550957,0.8686459705072795,3.150720987948231,0.45010299827831873
43,0.8571428571428571,-0.6860640408669886,0.12342525737887092,-0.24969792132326385,-2.023069885580886,-0.2890099836544123,-5.726110815288838,-0.8180158307555482,3.1815839748554695,0.4545119964079242
44,1.0,-0.6994340993141276,0.06492989665219383,-0.08937976133564354,-1.376557886953353,-0.19665112670762186,5.879818646772669,0.8399740923960957,3.1124907083499203,0.44464152976427435
45,0.8571428571428571,-0.7062053371905198,0.1230787841533986,-0.24538253428650664,-1.9937029438044775,-0.2848147062577825,-5.527193916372706,-0.7895991309103866,3.1391828300469458,0.4484546900067065
46,1.0,-0.7190803132566594,0.06657605714813755,-0.09115909382756074,-1.3692474101421146,-0.19560677287744493,5.680343908773449,0.8114777012533498,3.076003811737843,0.439429115962549
47,0.8571428571428571,-0.725581984225514,0.12271373566439067,-0.24115166360513662,-1.9651562418787525,-0.2807366059826789,-5.3293997650096605,-0.7613428235728087,3.098846375932718,0.4426923394189597
48,1.0,-0.7379777268020464,0.06819260065765015,-0.09292241554693641,-1.3626466016956629,-0.19466380024223756,5.482058548667419,0.7831512212382028,3.0411690609392292,0.4344527229913185
49,0.8571428571428571,-0.7442244155509826,0.12233126013774784,-0.23700428279951585,-1.9373975428083017,-0.2767710775440431,-5.132692614472582,-0.7332418020675117,3.0604689295058614,0.4372098470722659
50,1.0,-0.7561561468235558,0.06978102139164455,-0.09467355045353773,-1.3567234839138336,-0.19381764055911907,5.284926524863264,0.7549895035518949,3.007901239705364,0.4297001771007663
51,0.8571428571428571,-0.7621618201944586,0.12193247642636074,-0.2329393041560461,-1.9103959091385,-0.2729137013055,-4.937040245400905,-0.7052914636287007,3.023951238914936,0.43199303413070517
52,1.0,-0.773644161083899,0.07134274920808809,-0.09641597346222791,-1.3514474075145018,-0.19306391535921455,5.0889166220047,0.7269880888578143,2.976120757755229,0.425160108250747
53,0.8571428571428571,-0.7794221935482051,0.12151848793605421,-0.22895563426625104,-1.8841218168113865,-0.2691602595444838,-4.7424159420451115,-0.6774879917207303,2.98920009702583,0.4270285852894043
54,1.0,-0.7904691897808369,0.07287914363624257,-0.09815282122710847,-1.3467888936375672,-0.1923984133767953,4.894004538639348,0.6991435055199069,2.945753285934201,0.42082189799060016
55,0.8571428571428571,-0.7960323868194042,0.12109039758627363,-0.22505222851659745,-1.8585472754456343,-0.26550675363509063,-4.548800745880011,-0.6498286779828587,2.9561279746213263,0.4223039963744752
56,1.0,-0.8066575357056666,0.07439148615161079,-0.09988689584160035,-1.3427194563371083,-0.19181706519101546,4.7001752640794505,0.6714536091542073,2.916729418808142,0.41667563125830603
57,0.8571428571428571,-0.8120181549119809,0.12064932393088917,-0.22122814521091472,-1.8336459584111677,-0.2619494226301668,-4.356186026612041,-0.6223122895160058,2.924652671046429,0.41780752443520414
58,1.0,-0.8222344329469728,0.07588097042545988,-0.10162066096387334,-1.3392114043098373,-0.19131591490140534,4.507425780882345,0.6439179686974779,2.888984361808067,0.4127120516868667
59,0.8571428571428571,-0.8274042026606014,0.12019641853002874,-0.21748259985513488,-1.80939334561621,-0.25848476365945855,-4.164576407438572,-0.5949394867769389,2.8946969798018203,0.41352813997168864
60,1.0,-0.8372240940901575,0.07734869027034275,-0.10335622984403475,-1.3362376206086048,-0.19089108865837212,4.315768123913305,0.6165383034161864,2.8624576397883823,0.4089225199697689
61,0.8571428571428571,-0.842214229355342,0.11973288460677237,-0.21381501992896892,-1.7857668812639216,-0.25510955446627454,-3.9739930740940923,-0.567713296299156,2.8661883662973016,0.40945548089961453
62,1.0,-0.8516497558744277,0.07879562501976373,-0.10509534474314501,-1.3337713193693777,-0.1905387599099111,4.125232816653435,0.5893189738076335,2.83709282355857,0.40529897479408145
63,0.8571428571428571,-0.8564709715093772,0.11925999693610045,-0.21022510019539742,-1.762746147880887,-0.25182087826869815,-3.7844774841046895,-0.5406396405863843,2.8390586547206107,0.4055798078172301
64,1.0,-0.8655337232730923,0.08022262212569256,-0.10683934731971433,-1.3317857792321814,-0.19025511131888306,3.9358726885863984,0.5622675269409141,2.8128372705993336,0.4018338957999048
65,0.8571428571428571,-0.8701962438326832,0.11877912279029962,-0.20671285823996902,-1.7403130565706684,-0.2486161509386669,-3.596095471833027,-0.5137279245475753,2.813243720787287,0.4018919601124696
66,1.0,-0.8788974119600631,0.08163037684406635,-0.10858913974853383,-1.3302540542715513,-0.19003629346736448,3.747767052223749,0.5353952931748213,2.7896418757996844,0.39852026797138346
67,0.8571428571428571,-0.883410978383178,0.11829174359786318,-0.20327868947268612,-1.7184520515965933,-0.24549315022808477,-3.408941714199822,-0.4869916734571174,2.7886831870640765,0.39838331243772523
68,1.0,-0.8917613891153121,0.08301940901988633,-0.11034513666708466,-1.3291486649905297,-0.1898783807129328,3.5610261826307625,0.508718026090109,2.767460827690555,0.39535154681293644
69,0.8571428571428571,-0.8961352618740643,0.11779947675599509,-0.19992342025530324,-1.6971503249493738,-0.2424500464213391,-3.2231444793101924,-0.4604492113300275,2.7653201176704485,0.39504573109577834
70,1.0,-0.9041454125048174,0.08439003719533321,-0.1121072085576326,-1.3284412743905292,-0.18977732491293273,3.3757959944446654,0.4822565706349522,2.7462513653690963,0.3923216236241566
71,0.8571428571428571,-0.9083883711236745,0.11730409676782654,-0.19664835713560952,-1.6763980334363315,-0.23948543334804737,-3.0388705239147105,-0.43412436055924436,2.743100709547317,0.391871529935331
72,1.0,-0.9160684677468011,0.08574235056100116,-0.11387461790858716,-1.3281023573942188,-0.18972890819917412,3.192262750300317,0.45603753575718814,2.7259735312024738,0.38942479017178194
73,0.8571428571428571,-0.9201888066432753,0.11680755455839431,-0.19345532939393661,-1.656188507030379,-0.236598358147197,-2.8563299350545637,-0.4080471335792234,2.7219739782398653,0.3888534254628379
74,1.0,-0.9275488036471463,0.08707617966226473,-0.11564595048733206,-1.32810087599018,-0.18972869657002572,3.010657560653411,0.43009393723620154,2.706589914600437,0.3866557020857767
75,0.8571428571428571,-0.9315543243705766,0.11631199347217619,-0.19034672127692134,-1.6365184328343194,-0.23378834754775993,-2.6757806276307785,-0.3822543753758255,2.701891437374534,0.3859844910535049
76,1.0,-0.9386039654552141,0.08839106726114665,-0.11741904530645478,-1.3284039772881862,-0.18977199675545517,2.8312603508719136,0.4044657644102734,2.688065382810512,0.38400934040150175
77,0.8571428571428571,-0.9425019655735438,0.11581976009725432,-0.18732548948443567,-1.6173879943037155,-0.23105542775767365,-2.497532117205274,-0.3567903024578963,2.6828067728013325,0.38325811040019037
78,1.0,-0.9492508258608455,0.08968624132422905,-0.1191909283439316,-1.3289767369449539,-0.18985381956356484,2.6544028831080917,0.3792004118725845,2.6703667959885844,0.3814809708555121
79,0.8571428571428571,-0.9530480849716866,0.11533340774206767,-0.18439516080317667,-1.5988009407955681,-0.22840013439936688,-2.321948094376533,-0.33170687062521903,2.664675514751544,0.380667930678792
80,1.0,-0.9595056135299254,0.09096059272088167,-0.12095775669206907,-1.3297819756214166,-0.18996885366020239,2.480470338081708,0.354352905440244,2.6534627058823235,0.37906610084033193
81,0.8571428571428571,-0.9632083771508403,0.11485569017448993,-0.1815598044029566,-1.5807645587878936,-0.2258235083982705,-2.149447246862751,-0.3070638924089644,2.6474547142637856,0.37820781632339795
82,1.0,-0.9693839389672109,0.09221266080411752,-0.12271478138512967,-1.3307801804548964,-0.19011145435069948,2.309900900506161,0.3299858429294516,2.6373230404173245,0.3767604343453321
83,0.8571428571428571,-0.9729979013820877,0.11438954320113796,-0.17882397342236558,-1.5632895142165988,-0.2233270734595141,-1.9805017264972442,-0.28292881807103487,2.6311026333545398,0.37587180476493426
84,1.0,-0.9789008175104329,0.09344063050415413,-0.12445633842234441,-1.331929565873503,-0.19027565226764329,2.1431827709246543,0.30616896727495063,2.621918780243399,0.37455982574905705
85,0.8571428571428571,-0.9824311049940636,0.11393805190835914,-0.17619261127526137,-1.5463895364559495,-0.2209127909222785,-1.8156326634263973,-0.25937609477519963,2.615578461574014,0.37365406593914485
86,1.0,-0.9880706893086825,0.09464234475501157,-0.12617587810240277,-1.3331863071336407,-0.19045518673337725,1.9808480682797498,0.2829782954685357,2.607221637622177,0.3724602339460253
87,0.8571428571428571,-0.991521845486932,0.11350440199025895,-0.1736709197877687,-1.530080919704535,-0.21858298852921929,-1.6554022129172816,-0.2364860304167545,2.600842074132865,0.3715488677332664
88,1.0,-0.996907436229108,0.09581533584118354,-0.12786604230280907,-1.3345049743889683,-0.1906435677698526,1.8234632126328716,0.2604947446618388,2.5932037523988045,0.3704576789141149
89,0.8571428571428571,-1.0002834116107067,0.11309181460910042,-0.1712641889233116,-1.514381827856267,-0.21634026112232388,-1.5004018014782639,-0.21434311449689483,2.5868538480104744,0.36955054971578205
90,1.0,-1.0054243957731623,0.09695687844822679,-0.1295187973753894,-1.3358391838548114,-0.1908341691221159,1.6716156003553861,0.23880222862219802,2.579837423416963,0.36854820334528043
91,0.8571428571428571,-1.0087285436539788,0.11270346566729839,-0.16897759141851013,-1.4993114046495557,-0.2141873435213651,-1.3512365276461473,-0.19303378966373533,2.5735745516378374,0.36765350737683394
92,1.0,-1.0136343722639345,0.09806406573416393,-0.131125626620188,-1.337142465372063,-0.191020352196009,1.525896705416521,0.21798524363093155,2.5670948956408663,0.36672784223440946
93,0.8571428571428571,-1.0168694531950158,0.1123423921309875,-0.16681594987800868,-1.484888711320183,-0.21212695876002613,-1.2085060592457055,-0.1726437227493865,2.560965320325045,0.36585218861786356
94,1.0,-1.0215496457762674,0.09913390761722057,-0.1326777808419559,-1.3383693231810871,-0.19119561759729817,1.3868821404312432,0.19812602006160618,2.5549482224758795,0.3649926032108399
95,0.8571428571428571,-1.0247178425503156,0.1120113899453608,-0.16478348827377082,-1.4711315371959248,-0.2101616481708464,-1.0727828189155004,-0.15325468841650006,2.5489877233976594,0.36414110334252275
96,1.0,-1.0291819794967718,0.1001634478567522,-0.13416657867236315,-1.339476441188808,-0.19135377731268685,1.2551096463458025,0.17930137804940036,2.543369218648941,0.3633384598069916
97,0.8571428571428571,-1.0322849241136922,0.1117129098416427,-0.16288358367882325,-1.4580551514566844,-0.20829359306524062,-0.9445887031539062,-0.13494124330770088,2.53760392042522,0.3625148457750314
98,1.0,-1.0365426263871222,0.10114989371168721,-0.13558374098674142,-1.3404239590523228,-0.1914891370074747,1.13105638463949,0.16157948351992715,2.5323295114314055,0.3617613587759151
99,0.8571428571428571,-1.0395814397137741,0.11144895862096524,-0.16111853665880863,-1.4456710825515044,-0.20652444036450063,-0.8243719577702269,-0.11776742253860384,2.526776894045491,0.3609681277207844
100,1.0,-1.0436423361421514,0.10209074945705332,-0.13692173706615066,-1.3411767255538638,-0.1915966750791234,1.0151172030612088,0.1450167432944584,2.5218006876906855,0.36025724109866936
101,0.8571428571428571,-1.0466176800362685,0.11122101399309488,-0.15948937934491964,-1.4339860213360531,-0.20485514590515044,-0.7124860508995743,-0.10178372155708204,2.516470737347574,0.359495819621082
102,1.0,-1.0504913634492663,0.10298394334416819,-0.1381741155321276,-1.3417054255764442,-0.19167220365377774,0.9075856618844347,0.12965509455491925,2.5117545228143294,0.35882207468776134
103,0.8571428571428571,-1.053403504070538,0.11102996052957086,-0.1579957383878878,-1.4230009416765346,-0.2032858488109335,-0.6091723768690398,-0.08702462526700569,2.5066509664478964,0.35809299520684235
104,1.0,-1.0570994784465981,0.10382793715558475,-0.13933579172806076,-1.341987479913696,-0.191712497130528,0.8086394934501439,0.11551992763573483,2.502163267106471,0.3574518953009244
105,0.8571428571428571,-1.059948358461269,0.11087605271853034,-0.15663576574553817,-1.4127105168793603,-0.2018157881256229,-0.514548361172697,-0.07350690873895671,2.49728482540229,0.35675497505747
106,1.0,-1.0634759800454499,0.10462180857961806,-0.1404032658265677,-1.3420076342851563,-0.19171537632645091,0.7183318158204581,0.10261883083149402,2.4929999580069375,0.3561428511438482
107,0.8571428571428571,-1.0662612965878469,0.11075890865202646,-0.15540614408097467,-1.4031028833013992,-0.20044326904305704,-0.4286020408386062,-0.06122886297694374,2.488341551843475,0.35547736454906786
108,1.0,-1.0696297124549823,0.10536529915712013,-0.14137475240079178,-1.3417581834981038,-0.1916797404997291,0.6365888731990514,0.0909412675998645,2.484238724040804,0.35489124629154345
109,0.8571428571428571,-1.0723509971654135,0.11067753489753944,-0.15430216636002494,-1.3941597678595874,-0.1991656811227982,-0.35119353869068454,-0.05017050552724065,2.4797925775812835,0.35425608251161195
110,1.0,-1.0755690848723551,0.1060588241616572,-0.14225021155275772,-1.3412388141880287,-0.1916055448840041,0.5632144158984594,0.0804592022712085,2.4758550492972264,0.35369357847103233
111,0.8571428571428571,-1.078225782165512,0.11063038007902522,-0.15331788217104292,-1.385856959557811,-0.19797956565111585,-0.28206314289484946,-0.04029473469926421,2.4716116476888272,0.353087378241261
112,1.0,-1.0813020939394349,0.10670344484928647,-0.14303128233787676,-1.3404560887411052,-0.19149372696301503,0.4979001695217772,0.07112859564596817,2.4678259747288154,0.3525465678184022
113,0.8571428571428571,-1.0838936338874516,0.11061541209601138,-0.15244629743769378,-1.378165072561265,-0.1968807246516093,-0.2208450620927551,-0.0315492945846793,2.46377485245246,0.35196783606463716
114,1.0,-1.0868363482741898,0.10730080735412371,-0.14372112930921258,-1.339422627407558,-0.19134608962965113,0.44024128292916404,0.06289161184702344,2.4601302229022224,0.3514471747003175
115,0.8571428571428571,-1.0893622110655234,0.11063021210987412,-0.15167961035371888,-1.3710505246349516,-0.19586436066213594,-0.16708544917199036,-0.02386934988171291,2.456260576938644,0.35089436813409197
116,1.0,-1.0921790942012177,0.10785305549705547,-0.1443242208969038,-1.3381560701434558,-0.19116515287763655,0.3897552668334971,0.05567932383335673,2.452748243789476,0.3503926062556394
117,0.8571428571428571,-1.0946388639606401,0.11067207761041989,-0.15100946489239908,-1.364476642644878,-0.194925234663554,-0.1202630304684234,-0.017180432924060487,2.4490493811299734,0.3498641973042819
118,1.0,-1.0973372417474825,0.10836272652963146,-0.1448460629984803,-1.336677911651407,-0.19095398737877242,0.3459027765449568,0.04941468236356526,2.4456621887066885,0.34938031267238406
119,0.8571428571428571,-1.0997306484465217,0.11073812702978471,-0.15042720402477397,-1.3584048065425043,-0.19405782950607203,-0.07981065072356436,-0.011401521531937766,2.4421238286200815,0.3488748326600116
120,1.0,-1.1023173900274814,0.10883263925225121,-0.14529291230393823,-1.3350123023956053,-0.1907160431993722,0.30810864573323116,0.044015520819033024,2.438855826184641,0.34840797516923444
121,0.8571428571428571,-1.1046443391511627,0.11082539931706101,-0.1499241073483618,-1.352795552934965,-0.19325650756213783,-0.045136213808618375,-0.006448030544088339,2.4354682835570456,0.34792404050814935
122,1.0,-1.1071258512890008,0.10926578318580421,-0.14567149193000578,-1.3331848972545637,-0.19045498532208052,0.27578179987995705,0.03939739998285101,2.4323144168724733,0.347473488124639
123,1.0,-1.1093864417486563,0.11093094335274574,-0.14949160151335517,-1.3476095757879893,-0.19251565368399848,-0.015641804450852788,-0.0022345434929789696,2.429068694381893,0.34700981348312754
124,1.0,-1.1117686730890497,0.10966521587470976,-0.14598872777287436,-1.3312218154903688,-0.1901745450700527,0.24833300566562105,0.035476143666517294,2.4260245648041976,0.3465749378291711
125,1.0,-1.113963204513063,0.11105189377261887,-0.14912143594234684,-1.3428085814337953,-0.19182979734768504,0.009259852372983338,0.0013228360532833339,2.422912379811156,0.3461303399730223
126,1.0,-1.1162516582822704,0.11003397335862251,-0.14625151866666958,-1.3291487547214798,-0.18987839353163996,0.22518978049696436,0.03216996864242348,2.4199740602921516,0.34571058004173594
127,1.0,-1.1183806292466625,0.11118553143000594,-0.14880582028647713,-1.338355974672425,-0.19119371066748928,0.030132062622199376,0.004304580374599911,2.4169878284448814,0.3452839754921259
128,1.0,-1.1205803827009202,0.11037499674192787,-0.14646654793697605,-1.3269902809549816,-0.18957004013642595,0.20580813956422667,0.029401162794889524,2.4141517263386456,0.34487881804837794
129,1.0,-1.1226444816834609,0.11132932817015086,-0.14853752343820695,-1.3342173700283961,-0.190602481432628,0.04750410071673936,0.006786300102391338,2.411284519196859,0.3444692170281227
130,1.0,-1.1247602105669103,0.11069107589561675,-0.14664013900478395,-1.3247692988644149,-0.18925275698063068,0.18968115818677828,0.027097308312396897,2.4085472766851215,0.3440781823835888
131,1.0,-1.1267603014498855,0.11148097671852836,-0.14830993651324306,-1.330360935818691,-0.19005156225981298,0.0618642861687524,0.008837755166964629,2.405792766040798,0.3436846808629711
132,1.0,-1.1287963077935734,0.11098480981303059,-0.1467781537662358,-1.3225066927042008,-0.18892952752917155,0.17634455507669777,0.02519207929667111,2.4031511901183,0.34330731287404287
133,1.0,-1.1307334116426797,0.11163840726566726,-0.1481171039699283,-1.3267575881609657,-0.18953679830870937,0.07365588791327163,0.010522269701895947,2.400503587665698,0.3429290839522426
134,1.0,-1.1326936534078627,0.1112585820721433,-0.14688592970968176,-1.320221118892533,-0.18860301698464757,0.16537965343937708,0.023625664777053867,2.3979546028130674,0.3425649432590096
135,1.0,-1.1345689280627094,0.11179979278581564,-0.14795372801876447,-1.3233810576215645,-0.18905443680308065,0.08327543580458535,0.011896490829226478,2.395408600622872,0.3422012286604103
136,1.0,-1.136457049358298,0.11151454921600334,-0.1469682500868567,-1.317928926046947,-0.18827556086384956,0.15641415839892814,0.022344879771275448,2.3929492184512773,0.3418498883501825
137,1.0,-1.1382717681251844,0.11196354530783259,-0.1478151518197602,-1.3202078534880008,-0.18860112192685727,0.09107297297441057,0.01301042471063008,2.390499933352248,0.34149999047889257
138,1.0,-1.1400911289788125,0.11175463958449837,-0.14702934075497986,-1.3156441763995854,-0.18794916805708364,0.14912121405409878,0.02130303057915697,2.3881272345772278,0.34116103351103255
139,1.0,-1.14184665945302,0.11212830532919438,-0.14769732682889122,-1.3172171504355723,-0.18817387863365317,0.09735378521948854,0.013907683602784077,2.385770157937478,0.3408243082767826
140,1.0,-1.1436003643628456,0.11198056012809732,-0.14707288732164578,-1.3133787431801154,-0.18762553474001648,0.14321718662613578,0.02045959808944797,2.3834812829992233,0.3404973261427462
141,1.0,-1.1452981481510183,0.1122929263930777,-0.14759676919195056,-1.3143906204322515,-0.1877700886331788,0.10238117904408234,0.014625882720583192,2.3812122363724564,0.34017317662463664
142,1.0,-1.1469890728738306,0.11219380891958775,-0.14710206672252715,-1.3111424608817683,-0.1873060658402526,0.13845857611165516,0.019779796587379307,2.379004381852763,0.33985776883610896
143,1.0,-1.14863060675391,0.11245645659150842,-0.14751050942929522,-1.3117122297843566,-0.18738746139776524,0.10637993500193936,0.015197133571705624,2.3768194783533105,0.33954563976475866
144,1.0,-1.1502614229842145,0.11239569137561273,-0.14711958814039489,-1.3089433085894648,-0.1869919012270664,0.13463839987742582,0.019234057125346544,2.374689897042585,0.3392414138632264
145,1.0,-1.1518482418402671,0.11261811846063086,-0.14743603891594376,-1.3091680178219682,-0.18702400254599547,0.10954012686826413,0.01564858955260916,2.3725855079996707,0.33894078685709583
146,1.0,-1.1534214396000841,0.11258733854470719,-0.1471277390733439,-1.3067876101798166,-0.18668394431140237,0.13158232721355423,0.018797475316222032,2.3705315110453418,0.3386473587207631
147,1.0,-1.1549551013058814,0.11277728843139566,-0.14737125591723949,-1.3067458702634789,-0.18667798146621126,0.11202106212554158,0.016003008875077367,2.3685042373555314,0.33835774819364733
148,1.0,-1.1564730089954574,0.11276972616833712,-0.14712843326641217,-1.3046802387972996,-0.18638289125675708,0.12914478069284258,0.018449254384691798,2.3665231973857677,0.3380747424836811
